5.190000000000009273e+00,4.194700000000000095e+00
5.127999999999997449e+00,4.213299999999999379e+00
5.190000000000009273e+00,4.312500000000000000e+00
5.109999999999990550e+00,4.359300000000000175e+00
5.129999999999995453e+00,4.501900000000000901e+00
5.064000000000009827e+00,4.550799999999999734e+00
5.016000000000008008e+00,4.786299999999999777e+00
4.951999999999998181e+00,5.048849999999999838e+00
4.896000000000003460e+00,5.261519999999999975e+00
4.890000000000009450e+00,5.402649999999999508e+00
4.829999999999995630e+00,5.425409999999999400e+00
4.890000000000009450e+00,5.508939999999999948e+00
4.813000000000011269e+00,5.564369999999999372e+00
4.829999999999995630e+00,5.689420000000000144e+00
4.766000000000008008e+00,5.712369999999999948e+00
4.722000000000003084e+00,5.862080000000000624e+00
4.686999999999988731e+00,5.986979999999999968e+00
5.404999999999995808e+00,2.261400000000000521e+00
5.429999999999995275e+00,2.406399999999999206e+00
5.370000000000004547e+00,2.412600000000000300e+00
5.429999999999995275e+00,2.545900000000000496e+00
5.369000000000005102e+00,2.570300000000000473e+00
5.371000000000003993e+00,2.711899999999999977e+00
5.309999999999990727e+00,2.720999999999999197e+00
5.348000000000001641e+00,2.873399999999999288e+00
5.325999999999998735e+00,3.014000000000000234e+00
5.308999999999992170e+00,3.169899999999999718e+00
5.293000000000006366e+00,3.313899999999999402e+00
5.264000000000010004e+00,3.463299999999999379e+00
5.246000000000003993e+00,3.612099999999999422e+00
5.217000000000007631e+00,3.762199999999999989e+00
5.192000000000007276e+00,3.910800000000000498e+00
5.166000000000008363e+00,4.062099999999999156e+00
5.396000000000003460e+00,4.772999999999996135e-01
5.395000000000004903e+00,6.550000000000011369e-01
5.429999999999995275e+00,7.679000000000002490e-01
5.418000000000006366e+00,9.471000000000003860e-01
5.490000000000009095e+00,9.551999999999992719e-01
5.422000000000002373e+00,1.162100000000001021e+00
5.370000000000004547e+00,1.339900000000000091e+00
5.430999999999994721e+00,1.362399999999999611e+00
5.425999999999999268e+00,1.535200000000000342e+00
5.490000000000009095e+00,1.662700000000000955e+00
5.424999999999999822e+00,1.662700000000000955e+00
5.490000000000009095e+00,1.773699999999999388e+00
5.424999999999999822e+00,1.776400000000001089e+00
5.423000000000001819e+00,1.936600000000001431e+00
5.405999999999994365e+00,2.048099999999999365e+00
5.429999999999995275e+00,2.110499999999999154e+00
5.077999999999997627e+00,-2.188399999999998791e+00
5.130999999999994898e+00,-2.106600000000000250e+00
5.127999999999997449e+00,-1.975800000000000889e+00
5.190000000000009273e+00,-1.959499999999999797e+00
5.160999999999989818e+00,-1.814199999999999591e+00
5.188000000000011269e+00,-1.638300000000000978e+00
5.220000000000004192e+00,-1.427299999999999569e+00
5.211999999999989086e+00,-1.455699999999998884e+00
5.243000000000006544e+00,-1.250499999999999501e+00
5.257999999999992902e+00,-1.064099999999999158e+00
5.275999999999998913e+00,-9.169000000000011585e-01
5.309999999999990727e+00,-6.806999999999987505e-01
5.298000000000001819e+00,-7.393000000000000682e-01
5.310999999999990173e+00,-5.629999999999995008e-01
5.322000000000002728e+00,-3.836000000000012733e-01
5.231999999999993989e+00,-4.718999999999994310e-01
4.643000000000006011e+00,-4.037299999999999223e+00
4.653999999999996362e+00,-4.061500000000000554e+00
4.703999999999996184e+00,-3.857300000000000839e+00
4.695000000000004725e+00,-3.915700000000001069e+00
4.709999999999991083e+00,-3.737299999999998956e+00
4.736999999999989441e+00,-3.767400000000000748e+00
4.813000000000011269e+00,-3.728200000000001069e+00
