-1.581900000000000617e+01,9.611999999999994992e-01
-1.576099999999999035e+01,1.048200000000000021e+00
-1.575399999999999601e+01,1.066399999999998682e+00
-1.572599999999999909e+01,1.119300000000001294e+00
-1.565899999999999181e+01,1.161000000000001364e+00
-1.562899999999999601e+01,1.212499999999999911e+00
-1.559400000000000475e+01,1.273900000000000476e+00
-1.552799999999999692e+01,1.315799999999998748e+00
-1.550299999999999656e+01,1.354200000000000070e+00
-1.548499999999999055e+01,1.404499999999998749e+00
-1.542200000000000237e+01,1.456200000000001271e+00
-1.537500000000000000e+01,1.503100000000000547e+00
-1.535699999999999399e+01,1.562600000000000433e+00
-1.529600000000000293e+01,1.618999999999999773e+00
-1.524900000000000055e+01,1.636299999999999866e+00
-1.520299999999999763e+01,1.722599999999999909e+00
-1.522899999999999565e+01,1.749899999999999567e+00
-1.522699999999999854e+01,1.725600000000000023e+00
-1.515899999999999181e+01,1.785800000000000498e+00
-1.654600000000000293e+01,1.681999999999987949e-01
-1.651500000000000767e+01,2.145999999999986529e-01
-1.645399999999999707e+01,2.633000000000009777e-01
-1.641400000000000858e+01,3.165999999999996595e-01
-1.639200000000000657e+01,3.406000000000005690e-01
-1.636600000000000676e+01,3.890999999999991132e-01
-1.637599999999999767e+01,4.305000000000006599e-01
-1.627400000000000091e+01,4.467999999999989202e-01
-1.625899999999999324e+01,5.061000000000006604e-01
-1.620399999999999707e+01,5.498999999999995003e-01
-1.615199999999999747e+01,5.867999999999995442e-01
-1.613499999999999091e+01,6.332999999999998630e-01
-1.609600000000000364e+01,6.842999999999989091e-01
-1.602599999999999980e+01,7.325999999999993628e-01
-1.600399999999999778e+01,7.919999999999987050e-01
-1.595099999999999874e+01,8.349999999999994094e-01
-1.589800000000000146e+01,8.832999999999998630e-01
-1.585299999999999798e+01,9.080000000000012506e-01
-1.770499999999999474e+01,-9.695999999999997954e-01
-1.764999999999999858e+01,-9.308999999999997277e-01
-1.762300000000000111e+01,-9.002000000000009994e-01
-1.761500000000000909e+01,-8.693999999999988404e-01
-1.754500000000000526e+01,-8.405000000000001359e-01
-1.751400000000001000e+01,-7.949000000000012722e-01
-1.745499999999999474e+01,-7.390999999999990910e-01
-1.738599999999998857e+01,-6.776999999999986368e-01
-1.735899999999999110e+01,-6.533999999999992037e-01
-1.728900000000000858e+01,-5.858000000000004315e-01
-1.724900000000000233e+01,-5.418000000000006144e-01
-1.720599999999999596e+01,-5.098000000000013632e-01
-1.718900000000001071e+01,-4.741000000000014092e-01
-1.712000000000000455e+01,-4.218999999999993866e-01
-1.707799999999999585e+01,-3.828000000000003067e-01
-1.705899999999999039e+01,-2.831999999999993411e-01
-1.700899999999999324e+01,-3.709000000000003405e-01
-1.699600000000000222e+01,-2.754999999999995230e-01
-1.699700000000000344e+01,-4.276999999999986923e-01
-1.693800000000000949e+01,-2.383999999999986130e-01
-1.694000000000000838e+01,-2.058999999999997499e-01
-1.852999999999999403e+01,-1.724000000000000865e+00
-1.849100000000000676e+01,-1.682300000000000795e+00
-1.841900000000000404e+01,-1.626200000000000090e+00
-1.840699999999999292e+01,-1.618299999999999184e+00
-1.835799999999999343e+01,-1.570900000000000407e+00
-1.832100000000000506e+01,-1.528000000000000025e+00
-1.824500000000000455e+01,-1.483299999999999841e+00
-1.820199999999999818e+01,-1.434100000000000819e+00
-1.815499999999999403e+01,-1.373500000000001275e+00
-1.810399999999999565e+01,-1.341100000000000181e+00
