8.043000000000006366e+00,-3.430899999999999839e+00
1.002200000000000202e+01,-3.466800000000000548e+00
9.938000000000011269e+00,-3.443199999999998706e+00
8.823000000000002174e+00,-3.459800000000001319e+00
8.703999999999997073e+00,-3.431800000000001294e+00
8.553999999999996717e+00,-3.424299999999999677e+00
8.108999999999991104e+00,-3.412200000000001232e+00
8.433999999999992170e+00,-3.438099999999999934e+00
8.284999999999991260e+00,-3.424500000000000544e+00
1.223199999999999399e+01,-3.502199999999999314e+00
1.202899999999999636e+01,-3.497599999999999820e+00
1.169999999999999929e+01,-3.490799999999998793e+00
1.169200000000000728e+01,-3.550800000000001067e+00
1.137699999999999889e+01,-3.485400000000001164e+00
1.114900000000000091e+01,-3.478899999999998549e+00
1.057100000000000328e+01,-3.455400000000000027e+00
1.043599999999998929e+01,-3.403700000000000614e+00
1.033499999999999019e+01,-3.460400000000001253e+00
1.466600000000000747e+01,-3.560900000000001064e+00
1.437500000000000000e+01,-3.554300000000000459e+00
1.410399999999999565e+01,-3.548799999999999955e+00
1.371900000000000475e+01,-3.534899999999999043e+00
1.345899999999999253e+01,-3.543100000000001248e+00
1.321500000000000874e+01,-3.520400000000000862e+00
1.275999999999999091e+01,-3.536600000000001298e+00
1.268199999999999328e+01,-3.505000000000001226e+00
5.370000000000004547e+00,-3.377299999999999525e+00
5.388000000000010559e+00,-3.338800000000000434e+00
5.244000000000005102e+00,-3.352099999999998747e+00
5.070000000000004725e+00,-3.377299999999999525e+00
5.099000000000001087e+00,-3.358899999999999775e+00
4.989000000000009649e+00,-3.369900000000001228e+00
4.923000000000001819e+00,-3.370400000000000951e+00
4.779999999999995808e+00,-3.375399999999999068e+00
4.630999999999994898e+00,-3.380099999999998772e+00
4.495000000000004547e+00,-3.382300000000000750e+00
4.355999999999994543e+00,-3.386299999999999866e+00
4.229999999999995097e+00,-3.390799999999998704e+00
4.135999999999990351e+00,-3.396999999999999797e+00
3.985999999999989996e+00,-3.400899999999998702e+00
3.870000000000004547e+00,-3.402600000000000957e+00
3.842000000000007187e+00,-3.413399999999998435e+00
3.713000000000010736e+00,-3.413900000000000823e+00
7.170000000000004370e+00,-3.137299999999998867e+00
7.170000000000004370e+00,-3.218700000000001005e+00
7.102999999999997094e+00,-3.191699999999999982e+00
6.959999999999991083e+00,-3.202099999999998836e+00
6.827999999999997627e+00,-3.212799999999998768e+00
6.689000000000009827e+00,-3.235200000000000298e+00
6.570000000000004725e+00,-3.244399999999998840e+00
6.500999999999999446e+00,-3.251300000000000523e+00
6.390000000000009450e+00,-3.204800000000000093e+00
6.270000000000004903e+00,-3.257300000000000750e+00
6.368000000000006544e+00,-3.264099999999999113e+00
6.242000000000007098e+00,-3.268700000000001271e+00
6.108999999999991992e+00,-3.289400000000000546e+00
5.970000000000004192e+00,-3.257300000000000750e+00
5.961999999999989086e+00,-3.304400000000001114e+00
5.790000000000008917e+00,-3.312700000000000866e+00
5.823000000000002174e+00,-3.313599999999999657e+00
5.670000000000004370e+00,-3.272300000000001319e+00
5.690000000000009273e+00,-3.317599999999998772e+00
5.599999999999999645e+00,-3.320500000000001339e+00
5.504999999999995453e+00,-3.353600000000000136e+00
9.013000000000010559e+00,-2.936500000000000998e+00
8.861999999999989441e+00,-2.971799999999999109e+00
8.750999999999999446e+00,-2.951099999999999390e+00
8.700999999999998735e+00,-2.992599999999998595e+00
7.661999999999989264e+00,-3.118199999999998973e+00
7.604999999999995097e+00,-3.133199999999999541e+00
7.482999999999992546e+00,-3.141700000000000159e+00
7.290000000000008917e+00,-3.137299999999998867e+00
7.291000000000008363e+00,-3.171299999999999564e+00
1.073299999999999343e+01,-2.646000000000000796e+00
1.070999999999999019e+01,-2.689500000000001112e+00
1.062500000000000000e+01,-2.678399999999999004e+00
1.055099999999999838e+01,-2.696600000000000996e+00
1.044400000000000617e+01,-2.705799999999999095e+00
1.040799999999999237e+01,-2.757699999999999818e+00
1.033800000000001162e+01,-2.733400000000000496e+00
1.019000000000000838e+01,-2.729800000000000004e+00
1.023499999999999055e+01,-2.758299999999999752e+00
1.006700000000000728e+01,-2.793299999999999450e+00
1.012100000000000399e+01,-2.771700000000001385e+00
9.993000000000005656e+00,-2.759100000000000996e+00
9.963000000000011624e+00,-2.796199999999998909e+00
9.838000000000011624e+00,-2.789900000000000269e+00
9.793000000000006366e+00,-2.828999999999999293e+00
9.619000000000005102e+00,-2.847100000000000186e+00
9.568000000000006722e+00,-2.892400000000000748e+00
9.504999999999995453e+00,-2.816699999999999982e+00
9.500000000000000000e+00,-2.877500000000000391e+00
9.394000000000005457e+00,-2.886899999999999800e+00
9.305999999999993832e+00,-2.844300000000001383e+00
9.199000000000001620e+00,-2.918600000000000527e+00
9.140000000000009450e+00,-2.953200000000001157e+00
9.100999999999999091e+00,-2.939599999999998658e+00
1.244800000000000217e+01,-2.283799999999999386e+00
1.251500000000000945e+01,-2.286500000000001087e+00
1.241700000000000692e+01,-2.303499999999999659e+00
1.232699999999999818e+01,-2.363399999999998613e+00
1.230099999999999838e+01,-2.337899999999998979e+00
1.219200000000000728e+01,-2.355000000000001315e+00
1.214600000000000435e+01,-2.413100000000000023e+00
1.205799999999999272e+01,-2.385300000000000864e+00
1.197499999999999964e+01,-2.409200000000001118e+00
1.186800000000000566e+01,-2.454699999999999882e+00
1.140899999999999181e+01,-2.516399999999998638e+00
1.183699999999998909e+01,-2.438699999999999868e+00
1.142400000000000126e+01,-2.552299999999999791e+00
1.172699999999999854e+01,-2.462799999999998768e+00
1.142300000000000182e+01,-2.537100000000001021e+00
1.164400000000000546e+01,-2.474400000000000155e+00
1.141300000000001091e+01,-2.593000000000000860e+00
1.150999999999999091e+01,-2.532800000000000384e+00
1.147999999999999510e+01,-2.562899999999999068e+00
1.144800000000000217e+01,-2.512600000000000389e+00
1.129300000000000637e+01,-2.554699999999999527e+00
1.117100000000000293e+01,-2.583899999999999864e+00
1.107400000000000162e+01,-2.582900000000000862e+00
1.098399999999999110e+01,-2.612799999999998679e+00
1.090999999999999126e+01,-2.657800000000000384e+00
1.083299999999999308e+01,-2.630600000000001160e+00
1.418599999999998929e+01,-1.837299999999999045e+00
1.405099999999999838e+01,-1.887700000000001044e+00
1.391199999999998838e+01,-1.918500000000000316e+00
1.382200000000000273e+01,-1.957699999999999774e+00
1.366099999999999071e+01,-1.992799999999999683e+00
1.352000000000000490e+01,-2.025399999999998979e+00
1.336199999999998944e+01,-2.069499999999999229e+00
1.337999999999999545e+01,-2.077600000000001224e+00
1.300399999999999601e+01,-2.157900000000000595e+00
1.291700000000000692e+01,-2.185499999999998888e+00
1.288299999999999201e+01,-2.218899999999999206e+00
1.277400000000000091e+01,-2.218799999999998995e+00
1.263699999999998980e+01,-2.247200000000000752e+00
1.265599999999999525e+01,-2.281999999999999140e+00
1.262200000000000344e+01,-2.259700000000000930e+00
1.595199999999999818e+01,-1.285599999999999410e+00
1.581900000000000617e+01,-1.324999999999999956e+00
